Grasp Index,Gripper Position,SSIM1,SSIM2
7,430,0.9800755772357252,0.9397208456034175
7,440,0.9821849604531057,0.9405010441171151
7,450,0.9829829684017239,0.943089782
7,460,0.9820338322438802,0.939565463
7,470,0.983112097,0.9418142417410735
7,480,0.9830247987931464,0.9411023767450271
7,490,0.9833194897500814,0.9410668753480005
7,500,0.9841655233201924,0.9430094166182298
7,510,0.9846651781565889,0.9446500292163237
7,520,0.9851802529679176,0.9414445409857267
7,530,0.9848100741848544,0.9451384856498816
7,540,0.985770533,0.9446954656006414
7,550,0.9858270988426301,0.9454848938869064
7,560,0.9854247721785626,0.9436420863255579
7,570,0.9863458276830825,0.9431658790388351
7,580,0.9862225395989968,0.94730492
7,590,0.9848232758938779,0.9449860895781652
7,600,0.9859817574069982,0.9463860347087938
7,610,0.9861637122774475,0.9441499801299964
7,620,0.985794686,0.9499758465256034
7,630,0.9855071022045122,0.9483080145989438
7,640,0.9858152558256751,0.9476160129886294
7,650,0.9865680781412891,0.9470646141841392
7,660,0.987805761,0.9485402133993617
7,670,0.9867769680292298,0.9476337054043817
7,680,0.9869366749999527,0.9456538031477667
7,690,0.9882125741343851,0.9500508080603997
7,700,0.9869379266155827,0.9487506392863388
7,710,0.9877017031984908,0.948251302
7,720,0.9872281421809898,0.9487744397913895
7,730,0.9863330036716571,0.9472954399005977
7,740,0.9874261592656105,0.9488192564195653
7,750,0.9882920622675898,0.9496003046601839
8,750,0.9884000390413457,0.9438312169948591
8,740,0.98823739,0.9502045560900463
8,730,0.9886076275389655,0.9474835801738826
8,720,0.9879088130256054,0.9492531675512084
8,710,0.9891530242793718,0.9471601385015862
8,700,0.9886827934919296,0.9492080040738547
8,690,0.9885923326143459,0.9522082465312229
8,680,0.9889821998406451,0.9440152005583341
8,670,0.989571633,0.9411518626151163
8,660,0.9883978745858754,0.9388908567750927
8,650,0.9885802459680141,0.9333998423602744
8,640,0.9890902943854106,0.8788454123887337
8,630,0.9885425057357466,0.9477759688189864
8,620,0.9888739340608926,0.9488256144226659
8,610,0.9888828906514939,0.949532025
8,600,0.9879335620702542,0.950422783
8,590,0.9881201772493693,0.9489907188318594
8,580,0.9867940334708827,0.9486918102604862
8,570,0.9824641205440712,0.9420962810728216
8,560,0.9761332128678698,0.9391705232255412
8,550,0.9675872798720601,0.9310363987912633
8,540,0.9587460453444765,0.9210919203369289
8,530,0.9487106369085812,0.9115787019344065
8,520,0.9345224345837692,0.8940889752301039
8,510,0.9160030661900743,0.8713049155364229
8,500,0.8967758883399914,0.8498825562008677
8,490,0.8739717439362148,0.8224088553572426
8,480,0.8513038446793413,0.7905759498840057
8,470,0.8266748938990381,0.7615539202585696
8,460,0.8019363458341596,0.7294712074825012
8,450,0.7791630541893032,0.6957744340949754
8,440,0.7577405506741662,0.6704017554867492
8,430,0.7358968692074834,0.6348254546145008
8,420,0.7179307346123466,0.6126276128713122
8,410,0.6995922025328754,0.5850677934432648
8,400,0.6839377149298421,0.5548609796371026
8,390,0.6707149800262107,0.5349887909711217
8,380,0.6580670792017456,0.5061412231276378
8,370,0.6466202778916039,0.48704595808332013
8,360,0.6356020456017735,0.464454803
8,350,0.6256562000656025,0.44061507025962443
8,340,0.6171712813922308,0.42310384231649634
8,330,0.6091071675876402,0.40719628242777195
8,320,0.6026251507070278,0.3913699858366996
8,310,0.596697854,0.3786209913016964
8,300,0.5913785381265546,0.37263569616510117
8,290,0.5873496251330872,0.3610292451675728
8,280,0.5842040289457663,0.35310117932344454
8,270,0.5812696195358401,0.3491432888639064
8,,,
8,270,0.5801961480618472,0.3207233523800047
8,280,0.5825729429189097,0.32769413998502045
8,290,0.5848650921001702,0.339638849
8,300,0.58975291,0.35354867861101413
8,310,0.59360043,0.3641964465566409
8,320,0.5986382482698638,0.3801849919559396
8,330,0.604158242,0.3961513728193527
8,340,0.6096781536671895,0.41513261562538795
8,350,0.6193528439772121,0.4334843290250916
8,360,0.6277010548980385,0.46032433363178826
8,370,0.6389006791886905,0.47738184409833234
8,380,0.6440705023953868,0.48657358676181134
8,390,0.6528300068746072,0.5015041743625613
8,400,0.67511986,0.5387678901069829
8,410,0.6838426016393434,0.5518007721021283
8,420,0.708038593,0.5816359577725246
8,430,0.713654147,0.591588499
8,440,0.7174594451463544,0.5955983820989247
8,450,0.715434134,0.598492942
8,460,0.7314548121537263,0.6049521690650623
8,470,0.88490583,0.8318988777249411
8,480,0.9257077754373794,0.8740720541112369
8,490,0.940949876,0.8943026496321589
8,500,0.9512149330981058,0.9054031294970837
8,510,0.9578815409583052,0.9129499209517264
8,520,0.9617462792066601,0.9162062435894199
8,530,0.9656239323770637,0.9192788718476411
8,540,0.9683899974827567,0.9234415496993906
8,550,0.9707308873287729,0.9251411699643689
8,560,0.972700433,0.9275769999866585
8,570,0.9747256398940793,0.930376413
8,580,0.9750003490952298,0.9313402564914727
8,590,0.9767249129971804,0.9315010409521738
8,600,0.9774828123486439,0.9329753335935191
8,610,0.978629682,0.9341471326488497
8,620,0.9781307235839548,0.9372474690667664
8,630,0.9799190570238279,0.9376167241696866
8,640,0.9809908468046625,0.9367707338951892
8,650,0.981926172,0.9396456869766705
8,660,0.9819551787607382,0.9416728810285907
8,670,0.9822681182755697,0.9394797871967767
8,680,0.9833109194014452,0.9411715465498863
8,690,0.9835569868250139,0.9396168639662494
8,700,0.9838161104944947,0.941965157
8,710,0.9838930645488901,0.9418231836615464
8,720,0.9842150391447272,0.9428514611113161
8,730,0.9843650042862373,0.9435624531872691
8,740,0.984480032,0.9409235214663502
8,750,0.9852432432954962,0.9431638994585617
9,750,0.8703092548327758,0.7753357053317771
9,740,0.8604000327789152,0.7530876122149711
9,730,0.8433371222600418,0.7234278388656523
9,720,0.8251309696127659,0.6869968891371809
9,710,0.8085019092087048,0.6640810507739531
9,700,0.7924100373975573,0.6335355953235157
9,690,0.7764542828140063,0.608983231
9,680,0.7598178830272567,0.5819473174601651
9,670,0.745156767,0.5571391030360779
9,660,0.73043772,0.5346722914939592
9,650,0.7180286479192396,0.5099028312401751
9,640,0.7053546453925766,0.4889411547279154
9,630,0.6931066192353191,0.4646007310558943
9,620,0.682347048,0.4457873189952239
9,610,0.6720744787068045,0.42746259801363545
9,600,0.6622180122784427,0.40889833947126497
9,590,0.6538694302356602,0.3921137337968051
9,580,0.6474411804856006,0.38015925203463047
9,570,0.641175114,0.3690835231957038
9,560,0.6356887953159215,0.35944158941151577
9,550,0.6295127729938433,0.3511660403844446
9,540,0.6240874565049775,0.34504263275033054
9,,,
9,540,0.6043902588097603,0.32389452520141515
9,550,0.607132501,0.33180245231261773
9,560,0.6094945692531095,0.34132257419438744
9,570,0.6125892422417404,0.3522298105102471
9,580,0.6173175906633718,0.36571793238308026
9,590,0.6228079325009787,0.38053021024038036
9,600,0.6309361622716937,0.39724463497821505
9,610,0.6379677959531229,0.4133346848010947
9,620,0.6472108590600862,0.4334865327673772
9,630,0.6501461560485213,0.4374732529225524
9,640,0.6634359419480742,0.46102095853278463
9,650,0.6721456733102729,0.4758788155467865
9,660,0.6822550405664819,0.4937488029809156
9,670,0.6907019230645657,0.5134843577379054
9,680,0.7095479449630114,0.5422707480479474
9,690,0.7133350089630481,0.5488001066791941
9,700,0.709934571,0.5362258127549936
9,710,0.7175861239965733,0.5451250671539034
9,720,0.7365290886591599,0.5760728347950538
9,730,0.8849669016636879,0.809983162
9,740,0.9259036255675904,0.8649135537352842
9,750,0.942757946,0.8913882186404373
